"","X","Country","Year","Month","Day","dengue_cases","infant_mortality","life_expectancy","fertility","population","gdp","continent","region"
"2608",2608,"India",2015,6,14,58,37.9,67.2,2.43,1311050527,NA,"Asia","Southern Asia"
"2609",2609,"India",2015,3,15,23,37.9,67.2,2.43,1311050527,NA,"Asia","Southern Asia"
"2610",2610,"India",2015,7,19,135,37.9,67.2,2.43,1311050527,NA,"Asia","Southern Asia"
"2611",2611,"India",2015,1,11,49,37.9,67.2,2.43,1311050527,NA,"Asia","Southern Asia"
"2612",2612,"India",2015,1,4,55,37.9,67.2,2.43,1311050527,NA,"Asia","Southern Asia"
"2613",2613,"India",2015,2,8,5,37.9,67.2,2.43,1311050527,NA,"Asia","Southern Asia"
"2614",2614,"India",2015,4,12,2,37.9,67.2,2.43,1311050527,NA,"Asia","Southern Asia"
"2615",2615,"India",2015,1,25,52,37.9,67.2,2.43,1311050527,NA,"Asia","Southern Asia"
"2616",2616,"India",2015,1,18,49,37.9,67.2,2.43,1311050527,NA,"Asia","Southern Asia"
"2617",2617,"India",2015,2,22,38,37.9,67.2,2.43,1311050527,NA,"Asia","Southern Asia"
"2618",2618,"India",2015,7,5,96,37.9,67.2,2.43,1311050527,NA,"Asia","Southern Asia"
"2619",2619,"India",2015,7,12,105,37.9,67.2,2.43,1311050527,NA,"Asia","Southern Asia"
"2620",2620,"India",2015,3,1,27,37.9,67.2,2.43,1311050527,NA,"Asia","Southern Asia"
"2621",2621,"India",2015,6,21,72,37.9,67.2,2.43,1311050527,NA,"Asia","Southern Asia"
"2622",2622,"India",2015,5,17,22,37.9,67.2,2.43,1311050527,NA,"Asia","Southern Asia"
"2623",2623,"India",2015,8,2,166,37.9,67.2,2.43,1311050527,NA,"Asia","Southern Asia"
"2624",2624,"India",2015,5,10,2,37.9,67.2,2.43,1311050527,NA,"Asia","Southern Asia"
"2625",2625,"India",2015,5,31,28,37.9,67.2,2.43,1311050527,NA,"Asia","Southern Asia"
"2626",2626,"India",2015,6,28,84,37.9,67.2,2.43,1311050527,NA,"Asia","Southern Asia"
"2627",2627,"India",2015,4,26,19,37.9,67.2,2.43,1311050527,NA,"Asia","Southern Asia"
"2628",2628,"India",2015,5,3,2,37.9,67.2,2.43,1311050527,NA,"Asia","Southern Asia"
"2629",2629,"India",2015,4,5,18,37.9,67.2,2.43,1311050527,NA,"Asia","Southern Asia"
"2630",2630,"Indonesia",2002,12,29,101,37.8,68,2.47,217369087,178729107603,"Asia","South-Eastern Asia"
"2631",2631,"Indonesia",2003,6,29,47,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2632",2632,"Indonesia",2003,9,7,47,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2633",2633,"Indonesia",2003,12,28,39,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2634",2634,"Indonesia",2003,11,30,68,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2635",2635,"Indonesia",2003,12,7,58,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2636",2636,"Indonesia",2003,9,21,63,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2637",2637,"Indonesia",2003,4,27,81,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2638",2638,"Indonesia",2003,3,23,54,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2639",2639,"Indonesia",2003,1,19,39,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2640",2640,"Indonesia",2003,3,2,48,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2641",2641,"Indonesia",2003,8,17,39,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2642",2642,"Indonesia",2003,12,14,45,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2643",2643,"Indonesia",2003,8,24,64,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2644",2644,"Indonesia",2003,10,19,68,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2645",2645,"Indonesia",2003,9,28,54,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2646",2646,"Indonesia",2003,1,5,39,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2647",2647,"Indonesia",2003,8,31,55,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2648",2648,"Indonesia",2003,11,16,47,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2649",2649,"Indonesia",2003,10,5,69,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2650",2650,"Indonesia",2003,6,8,69,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2651",2651,"Indonesia",2003,5,25,62,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2652",2652,"Indonesia",2003,2,23,78,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2653",2653,"Indonesia",2003,11,23,55,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2654",2654,"Indonesia",2003,5,4,68,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2655",2655,"Indonesia",2003,3,30,71,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2656",2656,"Indonesia",2003,6,1,82,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2657",2657,"Indonesia",2003,10,12,75,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2658",2658,"Indonesia",2003,11,2,75,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2659",2659,"Indonesia",2003,4,20,54,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2660",2660,"Indonesia",2003,8,10,39,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2661",2661,"Indonesia",2003,4,13,88,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2662",2662,"Indonesia",2003,7,6,1,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2663",2663,"Indonesia",2003,9,14,47,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2664",2664,"Indonesia",2003,2,9,6,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2665",2665,"Indonesia",2003,12,21,55,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2666",2666,"Indonesia",2003,1,26,112,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2667",2667,"Indonesia",2003,5,18,61,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2668",2668,"Indonesia",2003,10,26,76,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2669",2669,"Indonesia",2003,2,2,49,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2670",2670,"Indonesia",2003,8,3,39,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2671",2671,"Indonesia",2003,2,16,39,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2672",2672,"Indonesia",2003,1,12,59,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2673",2673,"Indonesia",2003,7,13,73,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2674",2674,"Indonesia",2003,5,11,48,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2675",2675,"Indonesia",2003,7,20,47,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2676",2676,"Indonesia",2003,3,16,8,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2677",2677,"Indonesia",2003,6,15,55,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2678",2678,"Indonesia",2003,3,9,89,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2679",2679,"Indonesia",2003,11,9,6,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2680",2680,"Indonesia",2003,6,22,55,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2681",2681,"Indonesia",2003,4,6,54,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2682",2682,"Indonesia",2003,7,27,49,36.3,68.2,2.48,220307809,187273018674,"Asia","South-Eastern Asia"
"2683",2683,"Indonesia",2004,11,21,9,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2684",2684,"Indonesia",2004,9,26,79,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2685",2685,"Indonesia",2004,2,15,295,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2686",2686,"Indonesia",2004,10,3,82,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2687",2687,"Indonesia",2004,8,1,77,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2688",2688,"Indonesia",2004,9,12,72,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2689",2689,"Indonesia",2004,2,8,122,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2690",2690,"Indonesia",2004,10,10,71,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2691",2691,"Indonesia",2004,8,8,75,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2692",2692,"Indonesia",2004,4,11,212,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2693",2693,"Indonesia",2004,10,17,115,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2694",2694,"Indonesia",2004,2,1,58,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2695",2695,"Indonesia",2004,10,24,78,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2696",2696,"Indonesia",2004,1,25,65,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2697",2697,"Indonesia",2004,7,25,87,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2698",2698,"Indonesia",2004,5,23,98,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2699",2699,"Indonesia",2004,10,31,66,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2700",2700,"Indonesia",2004,1,18,39,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2701",2701,"Indonesia",2004,11,7,67,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2702",2702,"Indonesia",2004,1,11,9,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2703",2703,"Indonesia",2004,3,7,8,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2704",2704,"Indonesia",2004,4,18,186,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2705",2705,"Indonesia",2004,6,13,76,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2706",2706,"Indonesia",2004,11,14,84,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2707",2707,"Indonesia",2004,7,18,66,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2708",2708,"Indonesia",2004,1,4,65,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2709",2709,"Indonesia",2004,9,5,77,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2710",2710,"Indonesia",2004,11,28,16,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2711",2711,"Indonesia",2004,4,25,151,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2712",2712,"Indonesia",2004,12,5,97,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2713",2713,"Indonesia",2004,7,11,111,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2714",2714,"Indonesia",2004,6,6,84,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2715",2715,"Indonesia",2004,12,12,112,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2716",2716,"Indonesia",2004,12,19,93,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2717",2717,"Indonesia",2004,5,16,139,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2718",2718,"Indonesia",2004,12,26,72,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2719",2719,"Indonesia",2004,5,2,142,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2720",2720,"Indonesia",2004,5,30,82,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2721",2721,"Indonesia",2004,7,4,68,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2722",2722,"Indonesia",2004,3,28,205,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2723",2723,"Indonesia",2004,8,15,78,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2724",2724,"Indonesia",2004,6,20,104,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2725",2725,"Indonesia",2004,3,14,521,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2726",2726,"Indonesia",2004,8,22,106,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2727",2727,"Indonesia",2004,3,21,424,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2728",2728,"Indonesia",2004,8,29,83,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2729",2729,"Indonesia",2004,5,9,127,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2730",2730,"Indonesia",2004,6,27,91,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2731",2731,"Indonesia",2004,9,19,62,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2732",2732,"Indonesia",2004,4,4,262,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2733",2733,"Indonesia",2004,2,22,69,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2734",2734,"Indonesia",2004,2,29,1,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"2735",2735,"Indonesia",2005,4,24,124,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2736",2736,"Indonesia",2005,2,20,278,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2737",2737,"Indonesia",2005,1,9,79,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2738",2738,"Indonesia",2005,12,25,43,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2739",2739,"Indonesia",2005,5,8,139,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2740",2740,"Indonesia",2005,1,2,113,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2741",2741,"Indonesia",2005,3,27,181,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2742",2742,"Indonesia",2005,3,20,159,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2743",2743,"Indonesia",2005,11,20,207,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2744",2744,"Indonesia",2005,5,15,98,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2745",2745,"Indonesia",2005,1,23,171,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2746",2746,"Indonesia",2005,4,17,135,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2747",2747,"Indonesia",2005,5,22,101,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2748",2748,"Indonesia",2005,12,4,307,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2749",2749,"Indonesia",2005,12,11,377,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2750",2750,"Indonesia",2005,5,29,11,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2751",2751,"Indonesia",2005,6,5,98,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2752",2752,"Indonesia",2005,12,18,452,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2753",2753,"Indonesia",2005,6,12,7,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2754",2754,"Indonesia",2005,1,30,206,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2755",2755,"Indonesia",2005,11,13,214,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2756",2756,"Indonesia",2005,6,19,72,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2757",2757,"Indonesia",2005,4,10,176,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2758",2758,"Indonesia",2005,6,26,86,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2759",2759,"Indonesia",2005,7,3,1,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2760",2760,"Indonesia",2005,7,10,93,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2761",2761,"Indonesia",2005,7,17,111,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2762",2762,"Indonesia",2005,3,6,211,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2763",2763,"Indonesia",2005,11,27,288,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2764",2764,"Indonesia",2005,2,27,177,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2765",2765,"Indonesia",2005,11,6,144,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2766",2766,"Indonesia",2005,2,6,328,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2767",2767,"Indonesia",2005,4,3,132,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2768",2768,"Indonesia",2005,2,13,39,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2769",2769,"Indonesia",2005,7,24,103,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2770",2770,"Indonesia",2005,7,31,103,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2771",2771,"Indonesia",2005,8,7,152,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2772",2772,"Indonesia",2005,3,13,174,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2773",2773,"Indonesia",2005,8,14,2,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2774",2774,"Indonesia",2005,8,21,219,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2775",2775,"Indonesia",2005,10,30,154,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2776",2776,"Indonesia",2005,10,16,277,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2777",2777,"Indonesia",2005,8,28,188,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2778",2778,"Indonesia",2005,9,25,135,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2779",2779,"Indonesia",2005,10,23,168,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2780",2780,"Indonesia",2005,9,4,157,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2781",2781,"Indonesia",2005,9,11,124,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2782",2782,"Indonesia",2005,10,9,168,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2783",2783,"Indonesia",2005,10,2,116,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2784",2784,"Indonesia",2005,9,18,151,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2785",2785,"Indonesia",2005,1,16,104,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2786",2786,"Indonesia",2005,5,1,129,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"2787",2787,"Indonesia",2006,12,10,176,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2788",2788,"Indonesia",2006,4,30,245,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2789",2789,"Indonesia",2006,9,17,19,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2790",2790,"Indonesia",2006,7,9,153,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2791",2791,"Indonesia",2006,1,15,248,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2792",2792,"Indonesia",2006,9,3,157,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2793",2793,"Indonesia",2006,2,12,201,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2794",2794,"Indonesia",2006,7,2,18,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2795",2795,"Indonesia",2006,1,8,293,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2796",2796,"Indonesia",2006,3,26,274,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2797",2797,"Indonesia",2006,1,29,273,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2798",2798,"Indonesia",2006,4,16,257,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2799",2799,"Indonesia",2006,9,24,215,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2800",2800,"Indonesia",2006,6,11,167,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2801",2801,"Indonesia",2006,6,4,173,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2802",2802,"Indonesia",2006,12,17,172,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2803",2803,"Indonesia",2006,11,26,215,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2804",2804,"Indonesia",2006,7,16,148,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2805",2805,"Indonesia",2006,4,23,266,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2806",2806,"Indonesia",2006,10,1,192,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2807",2807,"Indonesia",2006,5,28,176,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2808",2808,"Indonesia",2006,11,12,2,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2809",2809,"Indonesia",2006,4,2,231,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2810",2810,"Indonesia",2006,2,19,244,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2811",2811,"Indonesia",2006,6,18,181,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2812",2812,"Indonesia",2006,12,24,19,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2813",2813,"Indonesia",2006,5,14,21,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2814",2814,"Indonesia",2006,6,25,225,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2815",2815,"Indonesia",2006,3,19,247,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2816",2816,"Indonesia",2006,2,26,235,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2817",2817,"Indonesia",2006,10,8,174,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2818",2818,"Indonesia",2006,8,13,132,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2819",2819,"Indonesia",2006,2,5,221,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2820",2820,"Indonesia",2006,8,27,159,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2821",2821,"Indonesia",2006,10,15,99,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2822",2822,"Indonesia",2006,12,31,196,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2823",2823,"Indonesia",2006,12,3,205,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2824",2824,"Indonesia",2006,4,9,207,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2825",2825,"Indonesia",2006,7,30,23,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2826",2826,"Indonesia",2006,5,7,201,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2827",2827,"Indonesia",2006,3,12,203,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2828",2828,"Indonesia",2006,10,22,1,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2829",2829,"Indonesia",2006,7,23,185,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2830",2830,"Indonesia",2006,1,1,386,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2831",2831,"Indonesia",2006,8,6,172,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2832",2832,"Indonesia",2006,11,19,192,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2833",2833,"Indonesia",2006,5,21,22,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2834",2834,"Indonesia",2006,10,29,167,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2835",2835,"Indonesia",2006,3,5,236,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2836",2836,"Indonesia",2006,8,20,169,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2837",2837,"Indonesia",2006,9,10,17,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2838",2838,"Indonesia",2006,11,5,19,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2839",2839,"Indonesia",2006,1,22,259,32.1,68.9,2.5,229263980,219327471266,"Asia","South-Eastern Asia"
"2840",2840,"Indonesia",2007,11,11,195,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2841",2841,"Indonesia",2007,5,6,348,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2842",2842,"Indonesia",2007,4,15,392,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2843",2843,"Indonesia",2007,9,2,179,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
"2844",2844,"Indonesia",2007,9,30,174,30.9,69.2,2.49,232296830,233243848107,"Asia","South-Eastern Asia"
